opportunity_id,account_id,source_lead_id,opportunity_name,opportunity_type,plan_tier,amount,stage_name,is_closed,is_won,created_date,close_date,owner_region
OPP000748,ACC00614,,Stonebridge & Co. - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-09-17,2024-11-18,West
OPP000749,ACC00615,,Blackwood & Co. - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2025-02-04,2025-05-09,West
OPP000750,ACC00616,LEAD003050,Beacon & Co. - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2023-12-08,2024-03-25,West
OPP000751,ACC00617,LEAD001486,Cypress & Co. - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2024-12-30,2025-03-11,Midwest
OPP000752,ACC00618,LEAD000699,Foxglove Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-01-12,2024-03-02,West
OPP000753,ACC00619,LEAD003212,Lakeshore Partners - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-02-22,2023-04-18,Midwest
OPP000754,ACC00619,,Lakeshore Partners - Scale (Expansion),Expansion,Scale,6612,Closed Lost,true,false,2023-10-18,2023-11-25,Midwest
OPP000755,ACC00620,LEAD003973,Harbor Realty - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-02-29,2024-06-06,Southwest
OPP000756,ACC00620,,Harbor Realty - All In (Expansion),Expansion,All In,23037,Closed Won,true,true,2024-09-20,2024-10-27,Southwest
OPP000757,ACC00621,,Blackwood Realty - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2025-07-30,2025-09-05,Midwest
OPP000758,ACC00622,LEAD000132,Ironwood & Co. - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2024-04-19,2024-07-05,Southwest
OPP000759,ACC00623,LEAD001211,Blackwood Realty - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2023-03-30,2023-07-28,West
OPP000760,ACC00623,,Blackwood Realty - Brand (Expansion),Expansion,Brand,6142,Closed Lost,true,false,2023-12-05,2024-02-01,West
OPP000761,ACC00624,LEAD001695,Lakeshore Realty - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2024-04-08,2024-07-10,West
OPP000762,ACC00625,LEAD002320,Harbor Realty - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-11-09,2026-01-22,Midwest
OPP000763,ACC00626,LEAD003126,Harbor Properties - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2023-12-21,2024-03-04,Southwest
OPP000764,ACC00627,LEAD000012,Ironwood Partners - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2023-08-22,2023-11-12,Southeast
OPP000765,ACC00628,LEAD003652,Lakeshore & Co. - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2025-12-19,2026-03-12,West
OPP000766,ACC00629,LEAD002813,Beacon Properties - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-08-28,2025-09-13,West
OPP000767,ACC00629,,Beacon Properties - Scale (Expansion),Expansion,Scale,12730,Discovery,false,false,2026-04-02,2026-08-30,West
OPP000768,ACC00630,,Foxglove Partners - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-09-04,2025-12-13,West
OPP000769,ACC00630,,Foxglove Partners - Launch (Expansion),Expansion,Launch,3307,Negotiation,false,false,2026-05-25,2026-07-08,West
OPP000770,ACC00631,LEAD001046,Harbor & Co. - All In (New Business),New Business,All In,33600,Closed Won,true,true,2025-05-02,2025-08-01,West
OPP000771,ACC00631,,Harbor & Co. - Launch (Expansion),Expansion,Launch,4013,Closed Lost,true,false,2025-12-21,2026-01-12,West
OPP000772,ACC00632,LEAD003803,Ironwood & Co. - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2025-04-28,2025-07-17,Southwest
OPP000773,ACC00633,LEAD002633,Meridian Partners - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2025-04-01,2025-06-25,Midwest
OPP000774,ACC00633,,Meridian Partners - Brand (Expansion),Expansion,Brand,3816,Closed Lost,true,false,2025-11-25,2026-03-12,Midwest
OPP000775,ACC00634,LEAD000926,Ridgeline Realty - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-11-15,2026-03-03,West
OPP000776,ACC00635,LEAD000085,Meridian Real Estate - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-03-13,2025-03-27,West
OPP000777,ACC00636,LEAD002190,Cypress Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-11-01,2025-12-16,Southeast
OPP000778,ACC00637,,Summit Realty - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2024-11-06,2025-01-29,West
OPP000779,ACC00638,LEAD002110,Meridian & Co. - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2025-03-15,2025-06-18,Southeast
OPP000780,ACC00638,,Meridian & Co. - All In (Expansion),Expansion,All In,17429,Closed Won,true,true,2025-11-30,2025-12-25,Southeast
OPP000781,ACC00639,LEAD002619,Ironwood Real Estate - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2024-07-29,2024-09-03,Northeast
OPP000782,ACC00640,LEAD002504,Meridian Realty - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2025-03-03,2025-04-05,Northeast
OPP000783,ACC00640,,Meridian Realty - Brand (Expansion),Expansion,Brand,4595,Closed Won,true,true,2025-10-07,2025-11-03,Northeast
OPP000784,ACC00641,,Foxglove Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-05-14,2023-06-05,Midwest
OPP000785,ACC00642,,Foxglove Partners - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2023-03-25,2023-06-25,West
OPP000786,ACC00643,,Harbor Partners - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2025-03-12,2025-06-06,West
OPP000787,ACC00644,LEAD003370,Cornerstone Partners - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-10-12,2025-02-04,Midwest
OPP000788,ACC00645,LEAD003791,Harbor & Co. - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2025-04-22,2025-08-06,Midwest
OPP000789,ACC00645,,Harbor & Co. - Brand (Expansion),Expansion,Brand,3728,Closed Won,true,true,2026-01-05,2026-03-09,Midwest
OPP000790,ACC00646,LEAD001555,Lakeshore Realty - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2026-01-12,2026-03-07,West
OPP000791,ACC00647,LEAD003795,Beacon & Co. - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-04-05,2025-06-11,Midwest
OPP000792,ACC00647,,Beacon & Co. - Launch (Expansion),Expansion,Launch,3776,Closed Won,true,true,2026-01-04,2026-03-23,Midwest
OPP000793,ACC00648,LEAD000402,Stonebridge Partners - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2026-04-01,2026-04-16,Northeast
OPP000794,ACC00649,,Stonebridge & Co. - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2025-08-18,2025-11-07,Northeast
OPP000795,ACC00650,LEAD001091,Blackwood & Co. - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2024-07-08,2024-08-11,Southwest
OPP000796,ACC00651,,Ironwood Partners - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2024-10-11,2024-11-18,Southwest
OPP000797,ACC00652,LEAD002280,Summit & Co. - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-07-26,2024-10-09,West
OPP000798,ACC00653,LEAD002248,Foxglove & Co. - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2023-05-31,2023-07-09,Northeast
OPP000799,ACC00654,LEAD003553,Meridian Real Estate - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2025-11-09,2026-02-25,West
OPP000800,ACC00654,,Meridian Real Estate - All In (Expansion),Expansion,All In,22594,Discovery,false,false,2026-06-21,2026-09-23,West
OPP000801,ACC00655,LEAD000476,Stonebridge Partners - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2024-10-19,2024-11-14,West
OPP000802,ACC00656,LEAD000254,Meridian Realty - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-08-04,2024-09-01,Southwest
OPP000803,ACC00657,,Ridgeline Group - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2024-06-07,2024-09-14,Northeast
OPP000804,ACC00657,,Ridgeline Group - Launch (Expansion),Expansion,Launch,2128,Closed Won,true,true,2025-02-23,2025-04-07,Northeast
OPP000805,ACC00658,LEAD001033,Ironwood Group - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2023-06-03,2023-09-14,Northeast
OPP000806,ACC00659,LEAD002933,Cornerstone Group - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2025-04-16,2025-05-30,Southeast
OPP000807,ACC00660,LEAD002399,Beacon Partners - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2024-08-07,2024-10-28,Southeast
OPP000808,ACC00661,LEAD003293,Meridian & Co. - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-12-11,2026-03-07,Southwest
OPP000809,ACC00662,,Foxglove Group - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2023-10-18,2023-11-09,Southwest
OPP000810,ACC00663,LEAD000892,Lakeshore Partners - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2023-10-27,2023-12-25,Northeast
OPP000811,ACC00663,,Lakeshore Partners - Launch (Expansion),Expansion,Launch,1922,Closed Won,true,true,2024-07-02,2024-08-02,Northeast
OPP000812,ACC00664,LEAD003531,Lakeshore Properties - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2024-08-19,2024-12-15,Northeast
OPP000813,ACC00665,LEAD000354,Beacon Properties - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2026-03-12,2026-04-18,West
OPP000814,ACC00666,LEAD003984,Ridgeline Real Estate - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2023-11-14,2024-02-12,Southeast
OPP000815,ACC00666,,Ridgeline Real Estate - Launch (Expansion),Expansion,Launch,2216,Closed Won,true,true,2024-07-01,2024-10-16,Southeast
OPP000816,ACC00667,LEAD000116,Cornerstone Properties - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2025-10-09,2025-12-18,Southeast
OPP000817,ACC00668,LEAD000954,Blackwood & Co. - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-02-29,2024-06-24,Southwest
OPP000818,ACC00668,,Blackwood & Co. - Scale (Expansion),Expansion,Scale,7469,Closed Lost,true,false,2024-11-22,2025-02-21,Southwest
OPP000819,ACC00669,LEAD000513,Cornerstone Group - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-07-04,2024-08-17,West
OPP000820,ACC00670,LEAD000157,Stonebridge Partners - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2025-03-31,2025-05-25,Midwest
OPP000821,ACC00671,LEAD002497,Meridian & Co. - All In (New Business),New Business,All In,33600,Closed Won,true,true,2024-05-06,2024-06-09,West
OPP000822,ACC00672,LEAD003244,Cypress Realty - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2025-03-21,2025-06-16,Southeast
OPP000823,ACC00673,LEAD001519,Stonebridge Real Estate - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-09-19,2025-10-07,Southeast
OPP000824,ACC00674,LEAD002269,Ironwood Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-11-05,2026-02-12,West
OPP000825,ACC00675,LEAD003661,Foxglove & Co. - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2025-11-17,2026-01-03,Southwest
OPP000826,ACC00676,LEAD000793,Beacon Partners - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2025-10-03,2026-01-31,Southwest
OPP000827,ACC00677,LEAD003848,Ridgeline Realty - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-11-12,2026-02-02,Northeast
OPP000828,ACC00678,LEAD002032,Summit Real Estate - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-08-26,2024-10-15,Southwest
OPP000829,ACC00678,,Summit Real Estate - Brand (Expansion),Expansion,Brand,4722,Closed Lost,true,false,2025-04-09,2025-08-01,Southwest
OPP000830,ACC00679,LEAD000008,Foxglove Realty - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-03-04,2023-05-04,West
OPP000831,ACC00680,,Blackwood Real Estate - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-08-29,2025-10-14,Southwest
OPP000832,ACC00681,LEAD002231,Summit & Co. - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2026-03-11,2026-04-26,Southeast
OPP000833,ACC00682,,Ridgeline Properties - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2025-03-24,2025-07-04,Northeast
OPP000834,ACC00683,LEAD001915,Beacon Partners - All In (New Business),New Business,All In,33600,Closed Won,true,true,2024-09-06,2024-10-16,Southeast
OPP000835,ACC00683,,Beacon Partners - Brand (Expansion),Expansion,Brand,3804,Closed Won,true,true,2025-04-12,2025-04-28,Southeast
OPP000836,ACC00684,,Beacon Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-11-06,2025-12-04,Midwest
OPP000837,ACC00685,LEAD002184,Lakeshore Partners - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-06-18,2025-08-24,Northeast
OPP000838,ACC00686,LEAD003670,Beacon Group - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2025-09-03,2025-09-24,Northeast
OPP000839,ACC00687,LEAD000501,Summit Real Estate - All In (New Business),New Business,All In,33600,Closed Won,true,true,2026-04-09,2026-06-07,Northeast
OPP000840,ACC00688,,Cypress Realty - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2025-01-30,2025-04-25,Northeast
OPP000841,ACC00689,LEAD000592,Beacon & Co. - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-09-06,2024-10-31,West
OPP000842,ACC00690,LEAD001380,Harbor Partners - All In (New Business),New Business,All In,33600,Closed Won,true,true,2026-05-31,2026-06-29,Southwest
OPP000843,ACC00691,LEAD002419,Stonebridge Real Estate - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2025-08-19,2025-11-07,Southwest
OPP000844,ACC00691,,Stonebridge Real Estate - All In (Expansion),Expansion,All In,20909,Discovery,false,false,2026-05-12,2026-09-29,Southwest
OPP000845,ACC00692,LEAD003054,Cornerstone Realty - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2023-07-08,2023-09-21,Southeast
OPP000846,ACC00693,LEAD003708,Cypress Properties - All In (New Business),New Business,All In,33600,Closed Won,true,true,2024-06-09,2024-07-30,Southeast
OPP000847,ACC00694,LEAD001968,Stonebridge & Co. - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-09-07,2023-12-01,Southeast
OPP000848,ACC00695,LEAD000565,Summit Realty - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-08-27,2024-11-13,Northeast
OPP000849,ACC00695,,Summit Realty - Scale (Expansion),Expansion,Scale,11247,Closed Won,true,true,2025-04-24,2025-08-16,Northeast
OPP000850,ACC00696,LEAD002455,Beacon Real Estate - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-09-17,2024-12-21,Northeast
OPP000851,ACC00697,LEAD000159,Foxglove Partners - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-10-24,2025-01-09,West
OPP000852,ACC00698,LEAD001426,Stonebridge Properties - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2025-06-16,2025-10-13,Midwest
OPP000853,ACC00699,LEAD003878,Blackwood & Co. - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2024-11-29,2025-02-03,Southwest
OPP000854,ACC00699,,Blackwood & Co. - Scale (Expansion),Expansion,Scale,6936,Closed Won,true,true,2025-08-04,2025-08-25,Southwest
OPP000855,ACC00700,,Stonebridge Realty - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-01-11,2024-03-02,Midwest
OPP000856,ACC00701,LEAD000709,Cornerstone Real Estate - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2025-06-11,2025-08-22,Northeast
OPP000857,ACC00702,LEAD003250,Lakeshore Partners - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2025-11-13,2025-12-15,Southwest
OPP000858,ACC00703,LEAD003604,Cypress Group - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-12-24,2025-01-24,Southeast
OPP000859,ACC00703,,Cypress Group - Launch (Expansion),Expansion,Launch,1500,Closed Lost,true,false,2025-08-10,2025-11-28,Southeast
OPP000860,ACC00704,LEAD003608,Meridian Realty - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2023-09-27,2023-11-27,Southeast
OPP000861,ACC00704,,Meridian Realty - Launch (Expansion),Expansion,Launch,2502,Closed Won,true,true,2024-05-20,2024-08-04,Southeast
OPP000862,ACC00705,LEAD003901,Stonebridge Partners - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2025-01-24,2025-05-17,West
OPP000863,ACC00706,LEAD003086,Ironwood Realty - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2023-09-15,2023-10-30,Midwest
OPP000864,ACC00706,,Ironwood Realty - All In (Expansion),Expansion,All In,16420,Closed Won,true,true,2024-06-13,2024-10-08,Midwest
OPP000865,ACC00707,LEAD000731,Foxglove Properties - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2025-02-26,2025-04-11,Southwest
OPP000866,ACC00708,,Cypress & Co. - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-05-19,2025-07-05,Southeast
OPP000867,ACC00709,LEAD003816,Ridgeline Partners - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2023-07-13,2023-08-08,Northeast
OPP000868,ACC00710,LEAD003051,Foxglove & Co. - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2023-05-31,2023-05-24,Southwest
OPP000869,ACC00710,,Foxglove & Co. - Brand (Expansion),Expansion,Brand,3995,Closed Lost,true,false,2024-02-06,2024-05-08,Southwest
OPP000870,ACC00711,LEAD001623,Cornerstone Real Estate - All In (New Business),New Business,All In,33600,Closed Won,true,true,2023-12-05,2024-02-03,Northeast
OPP000871,ACC00712,LEAD003884,Lakeshore Partners - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2024-09-19,2025-01-05,Southeast
OPP000872,ACC00713,LEAD000791,Cypress Real Estate - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-12-24,2025-01-17,Northeast
OPP000873,ACC00713,,Cypress Real Estate - All In (Expansion),Expansion,All In,19507,Closed Won,true,true,2025-08-05,2025-08-26,Northeast
OPP000874,ACC00714,LEAD003279,Cypress Group - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2023-05-31,2023-09-23,Northeast
OPP000875,ACC00715,LEAD001035,Cornerstone & Co. - All In (New Business),New Business,All In,33600,Closed Won,true,true,2023-02-08,2023-05-08,Southeast
OPP000876,ACC00716,LEAD003174,Cypress Real Estate - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-02-23,2025-04-13,Northeast
OPP000877,ACC00717,LEAD001647,Ridgeline Partners - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2023-07-11,2023-09-21,Southeast
OPP000878,ACC00718,LEAD003314,Meridian Partners - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2026-03-07,2026-05-12,Northeast
OPP000879,ACC00719,,Ridgeline & Co. - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2023-10-17,2023-11-22,Southwest
OPP000880,ACC00719,,Ridgeline & Co. - Brand (Expansion),Expansion,Brand,3070,Closed Won,true,true,2024-06-19,2024-09-05,Southwest
OPP000881,ACC00720,LEAD001909,Ironwood Realty - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2025-02-09,2025-03-04,Southwest
OPP000882,ACC00721,LEAD000047,Blackwood Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-02-23,2025-05-30,Northeast
OPP000883,ACC00722,,Stonebridge Partners - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-10-29,2024-11-18,Northeast
OPP000884,ACC00722,,Stonebridge Partners - Brand (Expansion),Expansion,Brand,4152,Closed Lost,true,false,2025-06-22,2025-10-13,Northeast
OPP000885,ACC00723,LEAD002940,Lakeshore Partners - Launch (New Business),New Business,Launch,6000,Proposal,false,false,2026-04-27,2026-08-31,West
OPP000886,ACC00724,LEAD002529,Lakeshore Realty - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2025-07-22,2025-09-25,Southeast
OPP000887,ACC00724,,Lakeshore Realty - Scale (Expansion),Expansion,Scale,12268,Negotiation,false,false,2026-03-29,2026-08-26,Southeast
OPP000888,ACC00725,LEAD003146,Ridgeline & Co. - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2025-07-04,2025-09-25,Midwest
OPP000889,ACC00726,LEAD001817,Cypress Properties - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2026-02-14,2026-04-23,Northeast
OPP000890,ACC00727,LEAD001041,Stonebridge Real Estate - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2024-08-16,2024-08-31,Southwest
OPP000891,ACC00728,LEAD001315,Summit Group - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2023-04-03,2023-05-22,Midwest
OPP000892,ACC00728,,Summit Group - Brand (Expansion),Expansion,Brand,3174,Closed Won,true,true,2023-12-31,2024-03-12,Midwest
OPP000893,ACC00729,LEAD002772,Cypress Properties - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2023-08-16,2023-08-31,Midwest
OPP000894,ACC00729,,Cypress Properties - Brand (Expansion),Expansion,Brand,6229,Closed Lost,true,false,2024-04-08,2024-06-29,Midwest
OPP000895,ACC00730,LEAD003549,Lakeshore Properties - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2025-05-29,2025-08-05,Southwest
OPP000896,ACC00731,LEAD002018,Harbor Realty - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-11-29,2025-01-03,Midwest
OPP000897,ACC00731,,Harbor Realty - Brand (Expansion),Expansion,Brand,7425,Closed Won,true,true,2025-07-16,2025-09-20,Midwest
OPP000898,ACC00732,LEAD001080,Blackwood Realty - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2025-11-24,2025-12-31,Southwest
OPP000899,ACC00733,LEAD000075,Meridian & Co. - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2024-05-06,2024-07-26,Southeast
OPP000900,ACC00733,,Meridian & Co. - Scale (Expansion),Expansion,Scale,7090,Closed Lost,true,false,2025-01-31,2025-05-04,Southeast
OPP000901,ACC00734,LEAD003402,Foxglove Real Estate - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2025-04-17,2025-08-07,Southwest
OPP000902,ACC00735,LEAD002327,Beacon Real Estate - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2025-06-04,2025-07-14,Southwest
OPP000903,ACC00736,,Cornerstone Real Estate - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2025-04-01,2025-06-12,Midwest
OPP000904,ACC00737,LEAD001274,Ridgeline & Co. - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2023-07-06,2023-08-06,Northeast
OPP000905,ACC00738,LEAD000939,Stonebridge Partners - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-10-22,2024-12-27,Northeast
OPP000906,ACC00739,LEAD002758,Stonebridge Properties - Brand (New Business),New Business,Brand,10800,Proposal,false,false,2026-06-13,2026-09-20,Southwest
OPP000907,ACC00740,LEAD001819,Foxglove & Co. - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2025-11-12,2025-12-01,Southwest
OPP000908,ACC00740,,Foxglove & Co. - Brand (Expansion),Expansion,Brand,4561,Discovery,false,false,2026-06-25,2026-08-14,Southwest
OPP000909,ACC00741,LEAD001810,Stonebridge Realty - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2025-02-24,2025-05-04,West
OPP000910,ACC00742,LEAD001536,Stonebridge Group - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2023-03-03,2023-04-04,West
OPP000911,ACC00742,,Stonebridge Group - All In (Expansion),Expansion,All In,18297,Closed Won,true,true,2023-10-24,2023-12-28,West
OPP000912,ACC00743,LEAD001950,Lakeshore Realty - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-03-29,2024-05-15,Midwest
OPP000913,ACC00744,,Meridian Real Estate - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2025-03-27,2025-06-21,West
OPP000914,ACC00744,,Meridian Real Estate - Scale (Expansion),Expansion,Scale,5642,Closed Won,true,true,2025-12-08,2026-03-31,West
OPP000915,ACC00745,LEAD000712,Ridgeline & Co. - Scale (New Business),New Business,Scale,19200,Negotiation,false,false,2026-06-07,2026-09-28,Northeast
OPP000916,ACC00746,LEAD000741,Summit & Co. - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2024-08-23,2024-10-23,Northeast
OPP000917,ACC00746,,Summit & Co. - Scale (Expansion),Expansion,Scale,10948,Closed Won,true,true,2025-04-23,2025-05-19,Northeast
OPP000918,ACC00747,,Ironwood Group - Scale (New Business),New Business,Scale,19200,Closed Lost,true,false,2023-05-02,2023-07-20,West
OPP000919,ACC00747,,Ironwood Group - Launch (Expansion),Expansion,Launch,1605,Closed Lost,true,false,2024-01-21,2024-04-28,West
OPP000920,ACC00748,LEAD001936,Ironwood Real Estate - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2024-05-09,2024-08-03,West
OPP000921,ACC00749,LEAD003503,Cornerstone & Co. - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2026-04-05,2026-06-21,Midwest
OPP000922,ACC00750,LEAD003288,Summit Real Estate - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-08-26,2023-10-28,Midwest
OPP000923,ACC00751,LEAD000230,Cornerstone Realty - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2023-04-23,2023-05-19,Southwest
OPP000924,ACC00752,LEAD001903,Stonebridge Realty - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2023-05-07,2023-08-14,West
OPP000925,ACC00753,LEAD001893,Summit Real Estate - Scale (New Business),New Business,Scale,19200,Closed Won,true,true,2025-07-17,2025-09-12,Midwest
OPP000926,ACC00754,LEAD001775,Foxglove Real Estate - Brand (New Business),New Business,Brand,10800,Closed Won,true,true,2025-05-27,2025-06-16,West
OPP000927,ACC00755,LEAD000903,Lakeshore Real Estate - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2024-12-27,2025-03-16,Northeast
OPP000928,ACC00756,LEAD000139,Blackwood Group - Launch (New Business),New Business,Launch,6000,Closed Lost,true,false,2024-02-13,2024-06-05,West
OPP000929,ACC00756,,Blackwood Group - Scale (Expansion),Expansion,Scale,10292,Closed Lost,true,false,2024-11-06,2024-12-05,West
OPP000930,ACC00757,LEAD001644,Meridian Partners - All In (New Business),New Business,All In,33600,Closed Lost,true,false,2023-04-10,2023-04-28,Southwest
OPP000931,ACC00758,LEAD002928,Summit Real Estate - Brand (New Business),New Business,Brand,10800,Discovery,false,false,2026-06-12,2026-11-09,Southwest
OPP000932,ACC00759,LEAD003365,Cornerstone Realty - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2024-03-09,2024-04-21,West
OPP000933,ACC00760,LEAD002396,Ironwood Group - Brand (New Business),New Business,Brand,10800,Closed Lost,true,false,2024-12-07,2025-02-09,Southeast
OPP000934,ACC00761,LEAD003127,Cornerstone Properties - Launch (New Business),New Business,Launch,6000,Closed Won,true,true,2024-04-21,2024-07-24,Southwest
